asin,categories,title,group,salesrank,similar_count,similar_asins,reviews_total,reviews_avg_rating,has_image,image_filename
B00005B6LJ,"['|[139452]|DVD[130]|Genres[404276]|Action & Adventure[163296]|General[163306]', '|[139452]|DVD[130]|Genres[404276]|Art House & International[163313]|General[163328]', '|[139452]|DVD[130]|Genres[404276]|Action & Adventure[163296]|Martial Arts[163307]|General[463890]', '|[139452]|DVD[130]|Genres[404276]|Action & Adventure[163296]|Hong Kong Action[464426]|General[503182]', ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|Deals Under $15[565160]"", '|[139452]|DVD[130]|Genres[404276]|Art House & International[163313]|By Country[284926]|Hong Kong[503180]|General[568956]', '|[139452]|DVD[130]|Special Features[408328]|Titles[579510]|( L )[579534]', '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|Deals Under $15[734042]', ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|Action & Adventure[531528]|General[746796]"", ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|Action & Adventure[531528]|Martial Arts[746800]"", '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|Action & Adventure[734008]|General[749014]', '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|Action & Adventure[734008]|Martial Arts[749016]', ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|All Deals[882766]"", '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|All Deals[883766]']",Life of Ninja,DVD,17644,5,B00005IAQU|B00008975U|B000092Q4V|B00005UNB0|B000092Q4W,1,5,True,B00005B6LJ.jpg
B00005B6LM,"['|[139452]|DVD[130]|Genres[404276]|Art House & International[163313]|General[163328]', '|[139452]|DVD[130]|Genres[404276]|Comedy[163357]|General[163371]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( L )[432148]|Lau, Andy[432706]', '|[139452]|DVD[130]|Genres[404276]|Action & Adventure[163296]|Martial Arts[163307]|General[463890]', '|[139452]|DVD[130]|Genres[404276]|Art House & International[163313]|By Theme[502916]|Period Piece[503134]', '|[139452]|DVD[130]|Genres[404276]|Action & Adventure[163296]|Hong Kong Action[464426]|General[503182]', ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|Deals Under $20[565162]"", '|[139452]|DVD[130]|Genres[404276]|Art House & International[163313]|By Country[284926]|Hong Kong[503180]|General[568956]', '|[139452]|DVD[130]|Special Features[408328]|Titles[579510]|( D )[579518]', '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|Deals Under $20[734044]']",The Duel,DVD,11354,5,B00004RF3O|B00004STT7|B0000CBY1J|B000059HA4|B0000507OK,38,3.5,True,B00005B6LM.jpg
B00004UD5H,"['|[139452]|DVD[130]|Genres[404276]|Musicals & Performing Arts[508528]|Ballet & Dance[163424]', '|[139452]|DVD[130]|Genres[404276]|Music Video & Concerts[163420]|General[163427]', ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|Deals Under $10[565158]"", '|[139452]|DVD[130]|Special Features[408328]|Titles[579510]|( V )[579554]', '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|Deals Under $10[734040]', '|[139452]|DVD[130]|Genres[404276]|Musicals & Performing Arts[508528]|Classical[163421]|General[769060]', '|[139452]|DVD[130]|Genres[404276]|Musicals & Performing Arts[508528]|Classical[163421]|Opera[511476]|General[769076]', '|[139452]|DVD[130]|Genres[404276]|Musicals & Performing Arts[508528]|Classical[163421]|Opera[511476]|By Composer[772398]|Verdi, Giuseppe[772224]', '|[139452]|DVD[130]|Genres[404276]|Musicals & Performing Arts[508528]|Classical[163421]|By Historical Period[772700]|Romantic (c.1820-1910)[772706]']",Verdi Overtures and Ballet Music - A Naxos Musical Journey,DVD,19750,5,B00005MEVD|6305838496|6305838550|B00004U12K|B00005YKV2,0,0,True,B00004UD5H.jpg
B000064229,"['|[139452]|DVD[130]|Genres[404276]|Music Video & Concerts[163420]|General[163427]', '|[139452]|DVD[130]|Genres[404276]|Music Video & Concerts[163420]|Pop[163429]|General[510316]', '|[139452]|DVD[130]|Genres[404276]|Music Video & Concerts[163420]|Rock & Roll[163430]|General[557252]', '|[139452]|DVD[130]|Special Features[408328]|Titles[579510]|( R )[579546]', '|[139452]|DVD[130]|Genres[404276]|Music Video & Concerts[163420]|Artists[465350]|Roxy Music[773784]']",Roxy Music: Live at The Apollo,DVD,27902,0,,23,4.5,True,B000064229.jpg
6305692610,"['|[139452]|DVD[130]|Genres[404276]|Comedy[163357]|General[163371]', '|[139452]|DVD[130]|Genres[404276]|Drama[163379]|General[163390]', '|[139452]|DVD[130]|Genres[404276]|Drama[163379]|Period Piece[291309]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( F )[422476]|Firth, Colin[423100]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( H )[426368]|Harris, Rosemary[427052]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( M )[434574]|MacDonald, Kelly[434632]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( M )[434574]|Mastrantonio, Mary Elizabeth[435752]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( M )[434574]|McDowell, Malcolm[436338]', '|[139452]|DVD[130]|Directors[403502]|( H )[403504]|Hudson, Hugh[457998]', '|[139452]|DVD[130]|Specialty Stores[498862]|Studio Specials[468374]|Miramax Home Video[468390]|All Titles[468392]', '|[139452]|DVD[130]|Genres[404276]|Art House & International[163313]|By Theme[502916]|Children[502938]', '|[139452]|DVD[130]|Genres[404276]|Art House & International[163313]|By Theme[502916]|Coming of Age[502948]', '|[139452]|DVD[130]|Genres[404276]|Art House & International[163313]|By Theme[502916]|Family Interaction[502998]', '|[139452]|DVD[130]|Genres[404276]|Art House & International[163313]|By Theme[502916]|Period Piece[503134]', '|[139452]|DVD[130]|Specialty Stores[498862]|Studio Specials[468374]|Miramax Home Video[468390]|Comedy[541276]', '|[139452]|DVD[130]|Specialty Stores[498862]|Studio Specials[468374]|Miramax Home Video[468390]|Foreign Spotlight[541280]', ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|Deals Under $15[565160]"", '|[139452]|DVD[130]|Genres[404276]|Drama[163379]|By Theme[291236]|Coming of Age[572062]', '|[139452]|DVD[130]|Special Features[408328]|Titles[579510]|( M )[579536]', '|[139452]|DVD[130]|Genres[404276]|Art House & International[163313]|By Country[284926]|United Kingdom[579580]|Drama[579586]', '|[139452]|DVD[130]|Genres[404276]|Art House & International[163313]|By Country[284926]|United Kingdom[579580]|General[579588]', '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|Deals Under $15[734042]', '|[139452]|DVD[130]|Genres[404276]|Drama[163379]|By Theme[291236]|Childhood Drama[740122]', '|[139452]|DVD[130]|Genres[404276]|Drama[163379]|Family Life[740138]|General[740140]']",My Life so Far,DVD,9456,5,B00008L3S0|B000056N8V|B000069I02|B00006JDVX|B00015YVI6,16,3.5,True,6305692610.jpg
B00005B6L3,"['|[139452]|DVD[130]|Genres[404276]|Sports[467970]|General[284688]', '|[139452]|DVD[130]|Genres[404276]|Sports[467970]|Bicycling[494020]', ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|Deals Under $10[565158]"", '|[139452]|DVD[130]|Genres[404276]|Sports[467970]|Skateboarding[578318]', '|[139452]|DVD[130]|Special Features[408328]|Titles[579510]|( U )[579552]', '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|Deals Under $10[734040]', ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|All Deals[882766]"", '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|All Deals[883766]', '|[139452]|DVD[130]|Genres[404276]|Sports[467970]|Surfing[909052]']",Ultimate Extreme Crashes,DVD,11811,5,B00005B6L4|B00004U3C6|B000059HAY|B00005B6L5|B000094FG4,1,3,True,B00005B6L3.jpg
B00005B6L5,"['|[139452]|DVD[130]|Genres[404276]|Sports[467970]|General[284688]', '|[139452]|DVD[130]|Genres[404276]|Sports[467970]|Bicycling[494020]', '|[139452]|DVD[130]|Genres[404276]|Sports[467970]|Documentary[494034]', ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|Deals Under $15[565160]"", '|[139452]|DVD[130]|Genres[404276]|Sports[467970]|Skateboarding[578318]', '|[139452]|DVD[130]|Special Features[408328]|Titles[579510]|( G )[579524]', '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|Deals Under $15[734042]', ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|All Deals[882766]"", '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|All Deals[883766]', '|[139452]|DVD[130]|Genres[404276]|Sports[467970]|Surfing[909052]']",Greatest Extreme Heroes,DVD,45981,5,B00005B6L4|B00005B6L3|B00005R87A|B00004REEI|1573629553,0,0,True,B00005B6L5.jpg
B00005B6L6,"['|[139452]|DVD[130]|Genres[404276]|Comedy[163357]|General[163371]', '|[139452]|DVD[130]|Genres[404276]|Comedy[163357]|By Theme[291103]|Underdogs[291142]', '|[139452]|DVD[130]|Genres[404276]|Comedy[163357]|Sports[291207]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( B )[411316]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( D )[419544]|Davis, Ossie[420070]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( D )[419544]|Dee, Ruby[420262]', '|[139452]|DVD[130]|Directors[403502]|( B )[454404]|Burnett, Charles[455220]', '|[139452]|DVD[130]|Genres[404276]|Sports[467970]|Comedy[494032]', ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|Deals Under $15[565160]"", '|[139452]|DVD[130]|Special Features[408328]|Titles[579510]|( F )[579522]', '|[139452]|DVD[130]|Genres[404276]|Kids & Family[163414]|Family Films[595062]', '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|Deals Under $15[734042]', ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|All Deals[882766]"", ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|Comedy[531546]|General[882768]"", '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|Comedy[734010]|General[883698]', '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|All Deals[883766]']",Finding Buck McHenry,DVD,43915,4,B0001UOD7A|B00019GHQ6|0792843592|B00029RT2G,2,2,True,B00005B6L6.jpg
B00000IQBW,"['|[139452]|DVD[130]|Genres[404276]|Comedy[163357]|General[163371]', '|[139452]|DVD[130]|Genres[404276]|Comedy[163357]|By Theme[291103]|Eccentric Families[291112]', '|[139452]|DVD[130]|Genres[404276]|Comedy[163357]|By Theme[291103]|Comedy of Errors[291159]', '|[139452]|DVD[130]|Genres[404276]|Comedy[163357]|Comic Criminals[291194]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( B )[411316]|Bristow, Patrick[414390]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( F )[422476]|Fricker, Brenda[423986]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( G )[424172]|Grodin, Charles[426064]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( H )[426368]|Hartman, Phil[427156]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( M )[434574]|Mazar, Debi[435986]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( M )[434574]|Myers, Mike[438710]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( P )[440340]|Plummer, Amanda[441824]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( T )[448792]|Travis, Nancy[449988]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( W )[451116]|Wright, Steven[453342]', '|[139452]|DVD[130]|Directors[403502]|( S )[403580]|Schlamme, Thomas[461810]', '|[139452]|DVD[130]|Genres[404276]|Comedy[163357]|Romantic Comedies[163375]|General[541476]', '|[139452]|DVD[130]|Genres[404276]|Comedy[163357]|Romantic Comedies[163375]|Contemporary[541478]', ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|Deals Under $15[565160]"", '|[139452]|DVD[130]|Specialty Stores[498862]|Studio Specials[468374]|Sony Pictures Home Entertainment[516494]|All Sony Pictures Titles[573628]', '|[139452]|DVD[130]|Special Features[408328]|Titles[579510]|( S )[579548]', '|[139452]|DVD[130]|Genres[404276]|Comedy[163357]|By Theme[291103]|Love & Romance[291147]|Dangerous Attraction[726184]', '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|Deals Under $15[734042]']",So I Married an Axe Murderer,DVD,2223,5,1558908382|B00005JHVW|B00005JKFA|B0000029A4|B00001MXXH,103,4.5,True,B00000IQBW.jpg
B00000IQB7,"['|[139452]|DVD[130]|Genres[404276]|Comedy[163357]|General[163371]', '|[139452]|DVD[130]|Genres[404276]|Science Fiction & Fantasy[163431]|General[163442]', '|[139452]|DVD[130]|Genres[404276]|Comedy[163357]|Teen[291120]', '|[139452]|DVD[130]|Genres[404276]|Science Fiction & Fantasy[163431]|Comedy[292651]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( B )[411316]|Bostwick, Jackson[413796]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( C )[416120]|Corbin, Barry[418676]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( H )[426368]|Hopper, Dennis[428480]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( M )[434574]|Masur, Richard[435762]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( S )[444858]|Sbarge, Raphael[445346]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( S )[444858]|Stevens, Fisher[448028]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( S )[444858]|Stockwell, John[448200]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( W )[451116]|Wedgeworth, Ann[451926]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( Z )[453752]|Zerneck, Danielle Von[453906]', ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|Deals Under $20[565162]"", '|[139452]|DVD[130]|Special Features[408328]|Titles[579510]|( M )[579536]', '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|Deals Under $20[734044]']",My Science Project,DVD,24282,5,B000065U1Q|B00015HVM4|B00000IQW3|B0002V7O3I|B0001I562I,21,4,True,B00000IQB7.jpg
6305908753,"['|[139452]|DVD[130]|Genres[404276]|Art House & International[163313]|General[163328]', '|[139452]|DVD[130]|Genres[404276]|Classics[163345]|General[163350]', '|[139452]|DVD[130]|Genres[404276]|Drama[163379]|General[163390]', '|[139452]|DVD[130]|Genres[404276]|Drama[163379]|By Theme[291236]|Political Drama[163392]', '|[139452]|DVD[130]|Genres[404276]|Art House & International[163313]|By Country[284926]|Russia[284938]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( G )[424172]', '|[139452]|DVD[130]|Genres[404276]|Classics[163345]|Silent Films[163355]|International[466684]', '|[139452]|DVD[130]|Genres[404276]|Art House & International[163313]|By Theme[502916]|History[503010]', '|[139452]|DVD[130]|Genres[404276]|Art House & International[163313]|By Theme[502916]|Politics[503100]', '|[139452]|DVD[130]|Special Features[408328]|Titles[579510]|( S )[579548]', '|[139452]|DVD[130]|Genres[404276]|Drama[163379]|By Theme[291236]|Class Differences[740118]', '|[139452]|DVD[130]|Genres[404276]|Drama[163379]|By Theme[291236]|Social Injustice[740158]', '|[139452]|DVD[130]|Genres[404276]|Drama[163379]|By Theme[291236]|Fighting the System[740164]', '|[139452]|DVD[130]|Genres[404276]|Drama[163379]|By Theme[291236]|Historical Epic[740188]', '|[139452]|DVD[130]|Genres[404276]|Art House & International[163313]|By Genre[502904]|Classics[502908]|General[898098]']",Strike,DVD,8682,5,6305186774|B0001EFTXI|B00004XQN5|6305131104|B0002JP2OI,5,4.5,True,6305908753.jpg
B00000K3TS,"['|[139452]|DVD[130]|Genres[404276]|Art House & International[163313]|By Original Language[193685]|French[163326]', '|[139452]|DVD[130]|Genres[404276]|Art House & International[163313]|General[163328]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( D )[419544]|Dreyfus, Jean Claude[421310]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( H )[426368]|Holgado, Ticky[428276]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( M )[434574]|Merlin, Serge[437038]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( P )[440340]|Perlman, Ron[441236]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( P )[440340]|Pinon, Dominique[441690]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( R )[442578]|Rufus[444600]', '|[139452]|DVD[130]|Directors[403502]|( C )[455278]', '|[139452]|DVD[130]|Directors[403502]|( J )[458164]|Jeunet, Jean Pierre[458246]', '|[139452]|DVD[130]|Genres[404276]|Cult Movies[466674]|Sci-Fi & Fantasy[468136]', '|[139452]|DVD[130]|Genres[404276]|Art House & International[163313]|By Country[284926]|France[284929]|General[503224]', '|[139452]|DVD[130]|Specialty Stores[498862]|Studio Specials[468374]|Sony Pictures Home Entertainment[516494]|All Sony Pictures Titles[573628]', '|[139452]|DVD[130]|Special Features[408328]|Titles[579510]|( C )[579516]', '|[139452]|DVD[130]|Genres[404276]|Science Fiction & Fantasy[163431]|By Theme[292669]|Daring Rescues[735694]', '|[139452]|DVD[130]|Genres[404276]|Science Fiction & Fantasy[163431]|By Theme[292669]|Heroic Missions[735700]', '|[139452]|DVD[130]|Genres[404276]|Science Fiction & Fantasy[163431]|Fantasy[163440]|General[735766]', '|[139452]|DVD[130]|Genres[404276]|Science Fiction & Fantasy[163431]|Fantasy[163440]|Fantasy Adventures[735772]', '|[139452]|DVD[130]|Specialty Stores[498862]|Studio Specials[468374]|Sony Pictures Home Entertainment[516494]|Sony Pictures Classics[1077592]']",The City of Lost Children,DVD,2704,5,0780622553|0780022181|B0000640VO|B00005V3Z4|0790729628,187,4.5,True,B00000K3TS.jpg
B00004YS59,"['|[139452]|DVD[130]|Genres[404276]|Action & Adventure[163296]|General[163306]', '|[139452]|DVD[130]|Genres[404276]|Horror[163396]|General[163407]', '|[139452]|DVD[130]|Genres[404276]|Science Fiction & Fantasy[163431]|Sci-Fi Action[163432]', '|[139452]|DVD[130]|Genres[404276]|Science Fiction & Fantasy[163431]|General[163442]', '|[139452]|DVD[130]|Genres[404276]|Horror[163396]|Things That Go Bump[163412]|Monsters[292307]', '|[139452]|DVD[130]|Genres[404276]|Science Fiction & Fantasy[163431]|Monsters & Mutants[292662]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( B )[411316]|Beecroft, David[412422]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( I )[429104]|Issyanov, Ravil[429312]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( M )[434574]|McDougall, Martin[436330]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( N )[438726]|Nuttall, Jeff[439582]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( R )[442578]|Ross, Ricco[444366]', '|[139452]|DVD[130]|Directors[403502]|( E )[456418]|Eyres, John[456576]', ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|Deals Under $15[565160]"", '|[139452]|DVD[130]|Special Features[408328]|Titles[579510]|( O )[579540]', '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|Deals Under $15[734042]', '|[139452]|DVD[130]|Genres[404276]|Science Fiction & Fantasy[163431]|By Theme[292669]|Sea Adventures[735720]', ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|Science Fiction & Fantasy[531560]|General[746764]"", ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|Science Fiction & Fantasy[531560]|Monsters & Mutants[746768]"", ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|Science Fiction & Fantasy[531560]|Sci-Fi Action[746772]"", '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|Science Fiction & Fantasy[734024]|General[749024]', '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|Science Fiction & Fantasy[734024]|Monsters & Mutants[749028]', '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|Science Fiction & Fantasy[734024]|Sci-Fi Action[749032]', ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|All Deals[882766]"", ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|Horror[531552]|General[883084]"", ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|Horror[531552]|Monsters[883100]"", '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|Horror[734016]|General[883738]', '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|Horror[734016]|Monsters[883754]', '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|All Deals[883766]']",Octopus,DVD,14297,5,B000067J2Z|B00004YS98|B0000694ZJ|B00000JGLB|B00009YXGZ,16,3,True,B00004YS59.jpg
B00003CXD3,"['|[139452]|DVD[130]|Genres[404276]|Comedy[163357]|General[163371]', '|[139452]|DVD[130]|Genres[404276]|Comedy[163357]|Satire[163376]', '|[139452]|DVD[130]|Genres[404276]|Comedy[163357]|By Theme[291103]|Cons & Scams[291105]', '|[139452]|DVD[130]|Genres[404276]|Comedy[163357]|By Theme[291103]|Class Differences[291115]', '|[139452]|DVD[130]|Genres[404276]|Comedy[163357]|By Theme[291103]|Culture Clash[291123]', '|[139452]|DVD[130]|Genres[404276]|Comedy[163357]|By Theme[291103]|Fish Out of Water[291124]', '|[139452]|DVD[130]|Genres[404276]|Comedy[163357]|By Theme[291103]|Rags to Riches[291165]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( A )[409682]|Ameche, Don[410372]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( A )[409682]|Aykroyd, Dan[411278]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( B )[411316]|Bellamy, Ralph[412528]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( B )[411316]|Belushi, James[412580]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( C )[416120]|Curtis, Jamie Lee[419470]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( D )[419544]|Davis, Tom[420090]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( D )[419544]|Diddley, Bo[420688]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( E )[421742]|Elliott, Denholm[422072]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( F )[422476]|Franken, Al[423800]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( G )[424172]|Gleason, Paul[425150]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( M )[434574]|Murphy, Eddie[438598]', '|[139452]|DVD[130]|Actors & Actresses[404278]|( O )[439610]|Oz, Frank[440328]', '|[139452]|DVD[130]|Directors[403502]|( L )[458810]|Landis, John[458866]', ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|Deals Under $10[565158]"", '|[139452]|DVD[130]|Special Features[408328]|Titles[579510]|( T )[579550]', '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|Deals Under $10[734040]', ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|All Deals[882766]"", ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|Comedy[531546]|General[882768]"", ""|[139452]|DVD[130]|Special Features[408328]|Today's Deals in DVD[409298]|Comedy[531546]|Satire[882778]"", '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|Comedy[734010]|General[883698]', '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|Comedy[734010]|Satire[883708]', '|[265523]|Amazon.com Stores[285080]|Amazon.com Outlet[517808]|Categories[526028]|DVD Outlet[734006]|All Deals[883766]', '|[139452]|DVD[130]|Genres[404276]|Comedy[163357]|Comedy Stars[899692]|Dan Aykroyd[899718]', '|[139452]|DVD[130]|Genres[404276]|Comedy[163357]|Comedy Stars[899692]|Eddie Murphy[899724]', '|[139452]|DVD[130]|Specialty Stores[498862]|Studio Specials[468374]|Paramount Home Entertainment[3234061]|All Paramount[3234081]', '|[139452]|DVD[130]|Specialty Stores[498862]|Studio Specials[468374]|Paramount Home Entertainment[3234061]|Comedy[3234121]', '|[139452]|DVD[130]|Genres[404276]|Comedy[163357]|By Theme[291103]|Comedy of Manners[14155001]', '|[139452]|DVD[130]|Genres[404276]|Comedy[163357]|By Theme[291103]|Down on Their Luck[14155021]']",Trading Places,DVD,1521,5,6305310343|6305252572|B00005U7QX|6305310351|B00001MXXH,90,4.5,True,B00003CXD3.jpg
